contact,duration,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,contacts,financial,campaigns,demographic
1,222,-1.8,92.893,-46.2,1.244,5099.1,1004,1,2,54
1,41,-1.8,93.075,-47.1,1.466,5099.1,1001,0,0,38
0,676,1.4,94.465,-41.8,4.961,5228.1,1001,0,0,58
1,65,1.4,93.918,-42.7,4.962,5228.1,1001,1,0,34
0,664,-1.8,93.876,-40.0,0.701,5008.7,4,2,3,42
0,129,1.4,94.465,-41.8,4.961,5228.1,1001,0,0,45
0,64,1.1,93.994,-36.4,4.855,5191.0,1000,1,0,27
0,124,1.4,94.465,-41.8,4.958,5228.1,1000,1,0,43
1,202,-1.8,92.893,-46.2,1.291,5099.1,1001,2,0,37
1,109,-0.1,93.2,-42.0,4.191,5195.8,1001,1,0,42
1,181,-1.8,93.075,-47.1,1.405,5099.1,1001,1,2,44
1,54,1.4,93.444,-36.1,4.964,5228.1,1000,0,0,34
1,208,-1.8,92.893,-46.2,1.244,5099.1,1000,0,0,55
1,233,-1.8,92.893,-46.2,1.25,5099.1,1001,1,2,48
1,313,1.4,93.444,-36.1,4.963,5228.1,1001,1,0,38
1,76,1.4,93.918,-42.7,4.962,5228.1,1001,2,0,40
1,94,1.4,93.444,-36.1,4.964,5228.1,1001,1,0,57
1,141,-0.1,93.2,-42.0,4.153,5195.8,1002,0,0,59
0,634,1.4,93.918,-42.7,4.959,5228.1,1000,1,0,30
1,123,1.4,93.918,-42.7,4.968,5228.1,1002,1,0,44
1,546,-1.8,92.893,-46.2,1.281,5099.1,1002,0,0,40
1,545,1.4,93.918,-42.7,4.962,5228.1,1002,0,0,38
1,91,1.4,93.444,-36.1,4.968,5228.1,1000,0,0,51
1,462,1.4,93.444,-36.1,4.963,5228.1,1000,0,0,42
1,81,1.4,93.444,-36.1,4.963,5228.1,1006,1,0,50
0,2093,1.4,94.465,-41.8,4.962,5228.1,1000,1,0,67
1,746,1.4,93.918,-42.7,4.962,5228.1,1000,3,0,55
1,323,-1.8,92.893,-46.2,1.281,5099.1,1003,0,2,46
1,124,1.4,93.444,-36.1,4.966,5228.1,1000,1,0,48
1,161,1.4,93.918,-42.7,4.962,5228.1,1006,0,0,51
0,1045,1.4,94.465,-41.8,4.864,5228.1,1000,1,0,52
1,217,1.4,93.444,-36.1,4.964,5228.1,1003,1,0,39
0,37,1.4,94.465,-41.8,4.967,5228.1,1002,2,0,52
1,32,-0.1,93.2,-42.0,4.021,5195.8,1000,2,0,60
1,71,-1.8,93.075,-47.1,1.41,5099.1,1004,0,0,60
1,211,1.4,93.444,-36.1,4.965,5228.1,1003,1,0,49
0,93,1.4,93.918,-42.7,4.962,5228.1,1010,1,0,63
1,88,1.4,93.918,-42.7,4.963,5228.1,1003,2,0,36
1,155,1.4,93.444,-36.1,4.968,5228.1,1000,0,0,42
1,116,1.4,93.444,-36.1,4.962,5228.1,1002,0,0,40
1,700,-1.8,92.893,-46.2,1.291,5099.1,1002,2,0,43
1,71,1.4,93.444,-36.1,4.97,5228.1,1000,1,0,51
0,171,1.1,93.994,-36.4,4.864,5191.0,1001,0,0,62
1,658,-3.4,92.379,-29.8,0.773,5017.5,1003,1,0,81
1,252,-2.9,92.963,-40.8,1.281,5076.2,1004,2,0,33
1,296,-1.8,92.893,-46.2,1.313,5099.1,1005,2,2,37
0,192,1.4,94.465,-41.8,4.865,5228.1,1007,2,0,42
0,246,1.1,93.994,-36.4,4.859,5191.0,1001,2,0,41
0,354,1.4,94.465,-41.8,4.959,5228.1,1000,0,0,36
0,137,-2.9,92.963,-40.8,1.268,5076.2,1002,0,0,50
1,11,1.4,93.444,-36.1,4.964,5228.1,1011,2,0,42
0,228,1.1,93.994,-36.4,4.857,5191.0,1000,0,0,56
0,179,1.1,93.994,-36.4,4.857,5191.0,1000,1,0,39
0,204,1.1,93.994,-36.4,4.857,5191.0,1000,1,0,71
0,227,1.1,93.994,-36.4,4.856,5191.0,1000,0,0,54
1,458,1.4,93.918,-42.7,4.963,5228.1,1001,2,0,47
0,16,1.4,94.465,-41.8,4.959,5228.1,1017,0,0,40
1,248,1.4,93.444,-36.1,4.968,5228.1,1000,1,0,31
0,165,1.4,94.465,-41.8,4.958,5228.1,1004,0,0,58
1,95,-0.1,93.2,-42.0,4.021,5195.8,1001,1,0,39
1,188,1.4,93.918,-42.7,4.962,5228.1,1008,1,0,64
0,128,1.4,93.444,-36.1,4.964,5228.1,1002,5,0,39
1,352,-1.8,93.075,-47.1,1.41,5099.1,1000,1,0,39
1,264,-2.9,92.963,-40.8,1.268,5076.2,1000,1,0,31
0,227,1.4,94.465,-41.8,4.864,5228.1,1000,1,0,46
0,247,1.1,93.994,-36.4,4.859,5191.0,1000,1,0,55
0,322,1.1,93.994,-36.4,4.859,5191.0,1000,0,0,31
0,114,1.4,93.918,-42.7,4.962,5228.1,1002,1,0,33
0,235,1.4,94.465,-41.8,4.865,5228.1,1000,2,0,32
1,164,-1.8,93.075,-47.1,1.405,5099.1,1005,0,0,40
1,81,1.4,93.444,-36.1,4.962,5228.1,1001,0,0,54
1,215,-1.8,92.893,-46.2,1.266,5099.1,1000,0,0,33
0,235,1.1,93.994,-36.4,4.856,5191.0,1001,0,0,40
1,140,-1.8,93.075,-47.1,1.405,5099.1,1000,1,0,40
0,132,1.1,93.994,-36.4,4.857,5191.0,1002,1,0,42
0,70,1.1,93.994,-36.4,4.856,5191.0,1000,2,0,59
1,347,-1.8,92.893,-46.2,1.313,5099.1,1001,2,0,58
0,403,-1.8,93.749,-34.6,0.642,5008.7,1000,1,0,87
1,43,-1.8,92.893,-46.2,1.266,5099.1,1002,0,0,39
1,65,-3.4,92.379,-29.8,0.755,5017.5,1000,0,0,41
1,143,-1.8,92.893,-46.2,1.299,5099.1,1003,0,0,35
1,441,-3.4,92.431,-26.9,0.74,5017.5,1005,0,2,42
1,569,1.4,93.918,-42.7,4.961,5228.1,1000,0,0,37
1,291,-1.1,94.199,-37.5,0.884,4963.6,1002,1,0,51
0,18,1.4,94.465,-41.8,4.967,5228.1,1001,2,0,54
1,261,-1.1,94.199,-37.5,0.879,4963.6,8,2,3,66
1,321,1.4,93.918,-42.7,4.96,5228.1,1002,1,0,56
1,248,-1.7,94.215,-40.3,0.827,4991.6,1002,1,3,71
0,155,1.1,93.994,-36.4,4.857,5191.0,1005,1,0,46
0,58,1.4,94.465,-41.8,4.967,5228.1,1000,1,0,42
0,24,-0.1,93.2,-42.0,4.286,5195.8,1000,0,0,51
0,1392,1.1,93.994,-36.4,4.856,5191.0,1001,0,0,45
1,513,1.4,93.444,-36.1,4.964,5228.1,1001,1,0,44
1,44,-1.8,92.893,-46.2,1.344,5099.1,1000,1,0,38
1,410,-3.4,92.431,-26.9,0.722,5017.5,1001,0,2,42
1,555,1.4,93.918,-42.7,4.957,5228.1,1000,1,0,55
1,216,-1.8,92.893,-46.2,1.266,5099.1,1000,1,0,37
0,189,-1.8,93.075,-47.1,1.453,5099.1,1000,1,0,42
0,123,1.1,93.994,-36.4,4.857,5191.0,1001,1,0,68
1,334,-1.8,92.893,-46.2,1.354,5099.1,1002,1,2,67
0,278,1.1,93.994,-36.4,4.859,5191.0,1000,1,0,43
1,255,1.4,93.918,-42.7,4.968,5228.1,1001,1,0,69
1,28,1.4,93.444,-36.1,4.962,5228.1,1009,1,0,43
0,178,1.1,93.994,-36.4,4.86,5191.0,1000,1,0,56
1,76,-3.4,92.431,-26.9,0.73,5017.5,1000,0,0,46
0,110,-1.8,93.075,-47.1,1.405,5099.1,1002,0,0,77
0,37,1.4,94.465,-41.8,4.962,5228.1,1000,0,0,43
0,301,-1.1,94.767,-50.8,1.049,4963.6,11,1,4,59
0,409,1.4,94.465,-41.8,4.865,5228.1,1001,2,0,63
1,227,-1.8,93.075,-47.1,1.4,5099.1,1001,0,2,45
1,164,1.4,93.444,-36.1,4.965,5228.1,1000,2,0,37
0,277,1.1,93.994,-36.4,4.856,5191.0,1000,1,0,63
1,159,1.4,93.444,-36.1,4.964,5228.1,1000,2,0,38
1,226,-1.8,93.876,-40.0,0.682,5008.7,7,0,4,43
1,278,1.4,93.444,-36.1,4.964,5228.1,1003,2,0,61
1,254,1.4,93.444,-36.1,4.966,5228.1,1001,5,0,57
1,454,1.4,93.444,-36.1,4.965,5228.1,1001,1,0,63
1,364,1.4,93.918,-42.7,4.962,5228.1,1000,0,0,46
0,180,1.1,93.994,-36.4,4.855,5191.0,1001,0,0,47
0,344,1.4,94.465,-41.8,4.958,5228.1,1000,2,0,41
1,60,1.4,93.918,-42.7,4.96,5228.1,1001,0,0,40
1,63,1.4,93.444,-36.1,4.963,5228.1,1000,0,0,42
1,61,-1.8,92.893,-46.2,1.25,5099.1,1001,4,0,63
1,217,-1.8,92.893,-46.2,1.291,5099.1,1002,1,0,47
1,198,-1.8,92.893,-46.2,1.313,5099.1,1000,2,0,47
1,289,-1.8,92.893,-46.2,1.299,5099.1,1004,2,0,39
0,123,1.4,94.465,-41.8,4.96,5228.1,1001,1,0,58
0,250,1.1,93.994,-36.4,4.855,5191.0,1000,0,0,29
1,262,1.4,93.918,-42.7,4.963,5228.1,1000,1,0,37
1,193,1.4,93.444,-36.1,4.963,5228.1,1000,1,0,53
1,106,1.4,93.918,-42.7,4.961,5228.1,1001,0,0,38
0,113,1.4,94.465,-41.8,4.864,5228.1,1002,1,0,36
0,156,1.1,93.994,-36.4,4.857,5191.0,1000,0,0,44
1,309,-2.9,92.469,-33.6,1.072,5076.2,1000,1,0,55
1,374,-1.8,92.893,-46.2,1.313,5099.1,1001,1,0,40
1,67,1.4,93.444,-36.1,4.962,5228.1,1012,0,0,49
0,408,1.4,94.465,-41.8,4.961,5228.1,1001,2,0,43
1,28,-1.8,92.893,-46.2,1.344,5099.1,1000,1,0,34
1,326,-1.7,94.055,-39.8,0.702,4991.6,1001,1,2,76
1,121,-1.8,93.369,-34.8,0.649,5008.7,1002,0,2,41
0,443,1.1,93.994,-36.4,4.856,5191.0,1000,1,0,53
0,406,-1.8,93.075,-47.1,1.405,5099.1,1003,0,2,47
0,76,1.4,94.465,-41.8,4.962,5228.1,1000,1,0,31
1,252,-0.1,93.2,-42.0,4.191,5195.8,1000,1,0,44
1,346,1.4,93.444,-36.1,4.963,5228.1,1002,1,0,56
0,283,1.1,93.994,-36.4,4.859,5191.0,1000,1,0,38
1,243,1.4,93.444,-36.1,4.964,5228.1,1000,1,0,60
0,159,1.4,94.465,-41.8,4.962,5228.1,1000,1,0,39
1,84,1.4,93.918,-42.7,4.962,5228.1,1002,3,0,65
1,54,-2.9,92.201,-31.4,0.821,5076.2,1004,0,0,39
0,893,1.4,94.465,-41.8,4.959,5228.1,1007,0,0,46
0,19,1.4,94.465,-41.8,4.962,5228.1,1029,1,0,61
0,288,1.4,94.465,-41.8,4.967,5228.1,1011,0,0,44
1,187,-0.1,93.2,-42.0,4.153,5195.8,1001,0,0,52
1,776,-1.8,92.893,-46.2,1.299,5099.1,1003,0,0,55
1,111,-0.1,93.2,-42.0,4.153,5195.8,1001,4,2,39
0,59,1.1,93.994,-36.4,4.857,5191.0,1003,1,0,40
0,116,1.1,93.994,-36.4,4.855,5191.0,1000,2,0,48
0,136,1.4,94.465,-41.8,4.959,5228.1,1002,1,0,30
1,75,1.4,93.444,-36.1,4.964,5228.1,1005,1,0,44
1,756,1.4,93.918,-42.7,4.96,5228.1,1002,0,0,48
1,148,1.4,93.918,-42.7,4.963,5228.1,1000,1,0,45
0,241,1.1,93.994,-36.4,4.859,5191.0,1000,1,0,26
0,172,1.4,93.918,-42.7,4.966,5228.1,1009,0,0,48
0,165,1.1,93.994,-36.4,4.857,5191.0,1002,0,0,35
0,155,1.4,93.918,-42.7,4.957,5228.1,1001,1,0,41
0,184,1.4,93.918,-42.7,4.96,5228.1,1020,0,0,29
1,413,1.4,93.444,-36.1,4.97,5228.1,1001,2,0,47
1,84,1.4,93.918,-42.7,4.962,5228.1,1002,1,0,42
1,136,1.4,93.444,-36.1,4.964,5228.1,1005,0,0,63
1,185,-1.8,93.075,-47.1,1.405,5099.1,1000,0,0,44
1,48,1.4,93.918,-42.7,4.963,5228.1,1000,1,0,55
0,722,1.4,93.918,-42.7,4.96,5228.1,1002,1,0,28
1,199,1.4,93.444,-36.1,4.964,5228.1,1003,1,0,65
1,17,-1.8,92.893,-46.2,1.266,5099.1,1004,0,0,42
0,153,1.1,93.994,-36.4,4.857,5191.0,1001,2,0,46
1,97,-1.8,93.075,-47.1,1.405,5099.1,1000,1,0,31
0,534,1.4,94.465,-41.8,4.959,5228.1,1002,1,0,28
1,106,1.4,93.444,-36.1,4.966,5228.1,1000,1,0,50
1,173,-1.1,94.199,-37.5,0.879,4963.6,21,1,5,41
1,106,1.4,93.918,-42.7,4.961,5228.1,1002,2,0,58
1,133,-3.4,92.431,-26.9,0.733,5017.5,5,0,3,65
1,133,-1.8,92.893,-46.2,1.327,5099.1,14,1,3,52
1,313,1.4,93.918,-42.7,4.962,5228.1,1000,0,0,51
1,324,-2.9,92.963,-40.8,1.266,5076.2,7,1,3,68
0,158,1.4,94.465,-41.8,4.959,5228.1,1000,4,0,60
0,591,1.4,94.465,-41.8,4.959,5228.1,1005,1,0,48
1,874,-1.8,92.893,-46.2,1.266,5099.1,1001,2,2,46
0,357,1.4,94.465,-41.8,4.864,5228.1,1001,1,0,40
0,151,1.4,94.465,-41.8,4.947,5228.1,1001,2,0,47
1,645,-1.8,93.075,-47.1,1.405,5099.1,1001,0,0,47
1,158,1.4,93.918,-42.7,4.963,5228.1,1003,1,0,37
0,16,1.1,93.994,-36.4,4.857,5191.0,1000,2,0,49
0,154,1.1,93.994,-36.4,4.855,5191.0,1000,1,0,62
1,120,1.4,93.918,-42.7,4.963,5228.1,1000,0,0,45
1,350,-1.8,93.075,-47.1,1.41,5099.1,1001,4,2,36
0,60,1.1,93.994,-36.4,4.857,5191.0,1005,1,0,43
0,271,1.1,93.994,-36.4,4.857,5191.0,1000,2,0,33
1,45,1.4,93.444,-36.1,4.965,5228.1,1007,1,0,57
1,106,-0.1,93.2,-42.0,4.076,5195.8,1002,1,0,39
1,103,-0.1,93.2,-42.0,4.12,5195.8,1003,1,2,46
1,684,1.4,93.918,-42.7,4.957,5228.1,1000,1,0,43
0,929,1.1,93.994,-36.4,4.855,5191.0,1002,1,0,61
0,219,1.1,93.994,-36.4,4.864,5191.0,1003,2,0,44
0,115,1.4,93.918,-42.7,4.968,5228.1,1003,1,0,30
1,93,-1.8,93.075,-47.1,1.415,5099.1,1000,1,0,49
1,289,-1.8,93.075,-47.1,1.41,5099.1,1001,0,2,61
0,413,-1.8,92.893,-46.2,1.281,5099.1,1005,1,0,55
1,67,1.4,93.444,-36.1,4.965,5228.1,1002,1,0,43
1,231,1.4,93.918,-42.7,4.961,5228.1,1002,0,0,56
1,230,-0.1,93.2,-42.0,4.076,5195.8,1000,1,0,40
1,98,-3.4,92.431,-26.9,0.742,5017.5,1000,4,0,83
1,51,-0.1,93.2,-42.0,4.076,5195.8,1006,1,0,41
0,350,1.4,94.465,-41.8,4.962,5228.1,1006,0,0,38
1,237,-1.8,92.893,-46.2,1.313,5099.1,1003,1,0,30
0,216,1.1,93.994,-36.4,4.855,5191.0,1000,0,0,50
1,244,1.4,93.444,-36.1,4.967,5228.1,1000,1,0,60
1,129,1.4,93.444,-36.1,4.963,5228.1,1001,0,0,39
0,260,1.1,93.994,-36.4,4.857,5191.0,1000,1,0,45
0,648,1.1,93.994,-36.4,4.858,5191.0,1000,0,0,46
1,203,1.4,93.918,-42.7,4.962,5228.1,1002,1,0,44
1,231,-1.8,92.893,-46.2,1.281,5099.1,1000,0,0,47
1,122,1.4,93.444,-36.1,4.968,5228.1,1000,0,0,64
0,56,-1.8,92.893,-46.2,1.244,5099.1,1008,1,0,72
0,71,1.4,94.465,-41.8,4.865,5228.1,1000,1,0,55
1,142,-1.8,92.893,-46.2,1.313,5099.1,1000,1,0,41
1,150,-1.8,92.893,-46.2,1.291,5099.1,1006,0,0,48
0,488,1.1,93.994,-36.4,4.855,5191.0,1001,1,0,52
0,268,1.1,93.994,-36.4,4.856,5191.0,1001,0,0,52
1,125,1.4,93.444,-36.1,4.964,5228.1,1010,0,0,46
0,258,1.4,94.465,-41.8,4.864,5228.1,1000,2,0,43
0,143,1.1,93.994,-36.4,4.855,5191.0,1000,2,0,52
1,313,-0.1,93.2,-42.0,4.12,5195.8,1000,0,0,43
1,210,1.4,93.918,-42.7,4.96,5228.1,1000,3,0,64
1,217,1.4,93.444,-36.1,4.964,5228.1,1001,1,0,41
1,292,-1.7,94.055,-39.8,0.727,4991.6,1001,1,2,32
0,48,1.4,94.465,-41.8,4.967,5228.1,1004,0,0,48
0,49,1.1,93.994,-36.4,4.855,5191.0,1003,1,0,49
1,299,-1.8,92.893,-46.2,1.281,5099.1,1002,0,2,35
0,164,1.1,93.994,-36.4,4.858,5191.0,1001,4,0,46
0,49,1.1,93.994,-36.4,4.86,5191.0,1000,1,0,36
0,172,1.4,94.465,-41.8,4.866,5228.1,1002,1,0,46
0,50,1.4,94.465,-41.8,4.947,5228.1,1000,2,0,63
1,105,1.4,93.918,-42.7,4.961,5228.1,1006,2,0,52
0,461,-1.7,94.027,-38.3,0.898,4991.6,1000,2,0,38
0,533,1.4,94.465,-41.8,4.962,5228.1,1002,0,0,35
1,428,-1.7,94.027,-38.3,0.898,4991.6,1004,0,4,49
1,38,-1.8,92.893,-46.2,1.25,5099.1,1007,2,2,40
1,405,-1.1,94.199,-37.5,0.878,4963.6,1003,1,4,33
0,155,1.1,93.994,-36.4,4.86,5191.0,1005,1,0,46
1,118,1.4,93.918,-42.7,4.963,5228.1,1002,1,0,58
1,398,-1.8,92.893,-46.2,1.291,5099.1,1005,1,0,33
1,86,1.4,93.444,-36.1,4.965,5228.1,1000,1,0,41
0,618,1.4,93.444,-36.1,4.965,5228.1,1007,0,0,51
0,56,1.1,93.994,-36.4,4.86,5191.0,1002,1,0,41
1,182,1.4,93.918,-42.7,4.962,5228.1,1002,4,0,34
1,347,1.4,93.444,-36.1,4.965,5228.1,1000,0,0,43
0,618,1.1,93.994,-36.4,4.864,5191.0,1002,1,0,66
1,7,-1.8,92.893,-46.2,1.244,5099.1,1007,0,2,52
1,69,-1.8,92.893,-46.2,1.281,5099.1,1010,0,0,32
1,21,1.4,93.918,-42.7,4.968,5228.1,1001,1,0,56
0,31,1.4,94.465,-41.8,4.864,5228.1,1004,4,0,37
1,133,-1.8,92.893,-46.2,1.27,5099.1,4,1,3,43
1,133,1.4,93.918,-42.7,4.957,5228.1,1004,2,0,64
1,400,1.4,93.918,-42.7,4.957,5228.1,1000,2,0,34
0,266,1.4,94.465,-41.8,4.967,5228.1,1001,1,0,45
1,292,-0.1,93.2,-42.0,4.191,5195.8,1000,1,0,54
1,148,-2.9,92.201,-31.4,0.859,5076.2,1002,1,3,45
1,67,-0.1,93.2,-42.0,4.021,5195.8,1004,1,0,41
1,157,-1.8,93.075,-47.1,1.405,5099.1,1003,0,0,75
1,1321,1.4,93.444,-36.1,4.968,5228.1,1005,0,0,51
1,362,-1.8,93.075,-47.1,1.405,5099.1,1002,2,3,57
1,173,-1.8,92.893,-46.2,1.291,5099.1,1008,1,2,49
0,307,1.4,94.465,-41.8,4.962,5228.1,1013,1,0,58
1,118,1.4,93.918,-42.7,4.96,5228.1,1000,2,0,45
1,70,1.4,93.444,-36.1,4.962,5228.1,1005,1,0,50
0,542,1.4,94.465,-41.8,4.864,5228.1,1000,0,0,58
1,139,1.4,93.444,-36.1,4.965,5228.1,1000,0,0,68
1,67,1.4,93.918,-42.7,4.962,5228.1,1004,0,0,35
0,164,1.1,93.994,-36.4,4.86,5191.0,1000,0,0,48
0,373,1.4,94.465,-41.8,4.962,5228.1,1001,0,0,58
0,185,1.1,93.994,-36.4,4.855,5191.0,1001,2,0,61
1,194,-0.1,93.2,-42.0,4.153,5195.8,1000,1,0,43
1,82,1.4,93.918,-42.7,4.961,5228.1,1002,1,0,40
1,235,1.4,93.918,-42.7,4.958,5228.1,1000,1,0,28
0,298,1.4,94.465,-41.8,4.864,5228.1,1002,1,0,29
1,530,-1.8,93.075,-47.1,1.435,5099.1,1000,1,0,44
1,82,1.4,93.444,-36.1,4.963,5228.1,1000,2,0,49
1,210,-0.1,93.2,-42.0,4.12,5195.8,1000,0,0,54
1,126,-1.8,93.075,-47.1,1.405,5099.1,1000,1,0,51
0,25,1.4,94.465,-41.8,4.959,5228.1,1004,0,0,29
1,144,1.4,93.444,-36.1,4.97,5228.1,1002,0,0,52
1,151,-2.9,92.963,-40.8,1.26,5076.2,1000,1,0,69
1,439,-1.8,92.893,-46.2,1.291,5099.1,1000,1,0,45
0,108,-2.9,92.201,-31.4,0.859,5076.2,1000,0,0,68
1,87,-1.8,92.893,-46.2,1.281,5099.1,1000,1,0,53
0,180,1.1,93.994,-36.4,4.856,5191.0,1000,0,0,33
0,211,1.1,93.994,-36.4,4.855,5191.0,1001,1,0,42
0,163,1.4,94.465,-41.8,4.865,5228.1,1001,1,0,47
1,152,-3.4,92.649,-30.1,0.719,5017.5,1000,2,0,65
1,222,-1.8,92.893,-46.2,1.334,5099.1,1000,4,0,52
1,142,1.4,93.918,-42.7,4.961,5228.1,1002,2,0,53
0,202,1.1,93.994,-36.4,4.856,5191.0,1000,2,0,59
1,332,-1.8,92.893,-46.2,1.344,5099.1,1000,1,0,40
1,561,-1.8,93.075,-47.1,1.41,5099.1,1002,1,0,51
1,330,-0.1,93.2,-42.0,4.021,5195.8,1001,1,0,53
1,1303,-0.1,93.2,-42.0,4.191,5195.8,1000,0,0,61
1,14,-1.8,92.893,-46.2,1.25,5099.1,1002,0,0,47
0,194,1.4,94.465,-41.8,4.864,5228.1,1001,1,0,65
1,296,1.4,93.918,-42.7,4.96,5228.1,1000,1,0,27
1,80,-1.8,92.893,-46.2,1.25,5099.1,1002,2,0,49
1,138,-3.4,92.649,-30.1,0.719,5017.5,10,0,3,60
0,54,1.1,93.994,-36.4,4.857,5191.0,1000,1,0,43
1,93,-1.8,92.893,-46.2,1.327,5099.1,1005,1,3,49
1,308,-0.1,93.2,-42.0,4.12,5195.8,1004,0,0,36
1,178,1.4,93.444,-36.1,4.963,5228.1,1003,1,0,43
0,317,1.1,93.994,-36.4,4.857,5191.0,1000,2,0,34
1,143,1.4,93.444,-36.1,4.964,5228.1,1000,1,0,39
1,213,-2.9,92.963,-40.8,1.26,5076.2,1000,1,0,37
0,755,-1.8,92.893,-46.2,1.327,5099.1,1003,1,2,43
1,404,-1.1,94.199,-37.5,0.877,4963.6,7,0,4,67
1,166,1.4,93.918,-42.7,4.962,5228.1,1000,1,0,33
1,92,1.4,93.444,-36.1,4.964,5228.1,1008,0,0,63
1,314,-1.8,92.893,-46.2,1.281,5099.1,1001,1,0,43
1,191,1.4,93.444,-36.1,4.966,5228.1,1000,1,0,48
1,79,1.4,93.918,-42.7,4.968,5228.1,1005,2,0,60
0,248,1.1,93.994,-36.4,4.857,5191.0,1001,1,0,63
0,103,1.4,94.465,-41.8,4.967,5228.1,1001,0,0,33
1,131,-1.8,92.843,-50.0,1.811,5099.1,1011,1,0,39
1,61,1.4,93.444,-36.1,4.965,5228.1,1000,1,0,41
0,116,-2.9,92.469,-33.6,0.921,5076.2,1002,4,0,59
0,56,1.4,94.465,-41.8,4.866,5228.1,1000,0,0,37
0,199,1.1,93.994,-36.4,4.86,5191.0,1002,1,0,48
1,1662,-0.1,93.2,-42.0,4.12,5195.8,1002,1,0,36
0,162,1.1,93.994,-36.4,4.857,5191.0,1000,1,0,41
1,230,1.4,93.444,-36.1,4.97,5228.1,1000,2,0,57
1,510,-1.1,94.767,-50.8,1.035,4963.6,1001,1,2,41
1,265,-2.9,92.201,-31.4,0.883,5076.2,8,0,5,40
1,293,-3.4,92.649,-30.1,0.715,5017.5,12,0,3,61
1,157,1.4,93.918,-42.7,4.96,5228.1,1000,1,0,54
1,744,1.4,93.918,-42.7,4.968,5228.1,1007,1,0,45
1,197,-1.8,92.893,-46.2,1.313,5099.1,1001,2,0,33
0,599,1.4,94.465,-41.8,4.864,5228.1,1002,1,0,48
1,158,-1.8,93.369,-34.8,0.653,5008.7,6,0,4,75
1,40,-0.1,93.2,-42.0,4.076,5195.8,1000,0,0,41
1,236,-1.8,93.369,-34.8,0.635,5008.7,8,1,3,59
0,1461,1.1,93.994,-36.4,4.855,5191.0,1001,0,0,64
0,482,1.1,93.994,-36.4,4.858,5191.0,1000,1,0,59
1,173,1.4,93.444,-36.1,4.964,5228.1,1002,1,0,52
0,125,-0.1,93.2,-42.0,4.076,5195.8,1001,0,0,48
0,129,-0.1,93.2,-42.0,4.153,5195.8,1001,0,0,51
1,357,1.4,93.918,-42.7,4.96,5228.1,1000,1,0,49
0,856,1.4,94.465,-41.8,4.947,5228.1,1001,2,0,43
1,285,-1.8,93.075,-47.1,1.479,5099.1,1000,0,0,36
1,275,-1.8,93.075,-47.1,1.405,5099.1,1000,1,0,47
0,179,1.1,93.994,-36.4,4.855,5191.0,1001,2,0,36
1,158,1.4,93.918,-42.7,4.958,5228.1,1000,1,0,63
0,43,1.4,93.444,-36.1,4.963,5228.1,1000,1,0,39
1,961,1.4,93.444,-36.1,4.963,5228.1,1001,1,0,40
0,92,1.4,94.465,-41.8,4.96,5228.1,1002,1,0,51
0,90,1.1,93.994,-36.4,4.86,5191.0,1002,1,0,51
1,89,1.4,93.444,-36.1,4.964,5228.1,1015,4,0,59
1,155,-2.9,92.201,-31.4,0.884,5076.2,7,1,3,34
1,90,-0.1,93.2,-42.0,4.191,5195.8,1000,2,0,35
1,160,1.4,93.444,-36.1,4.965,5228.1,1000,0,0,53
1,311,-1.8,93.075,-47.1,1.453,5099.1,1001,1,2,42
1,29,1.4,93.918,-42.7,4.968,5228.1,1007,2,0,31
1,52,-0.1,93.2,-42.0,4.153,5195.8,1000,1,0,50
1,197,-1.8,93.075,-47.1,1.453,5099.1,1000,0,0,41
1,497,1.4,93.918,-42.7,4.963,5228.1,1004,1,0,31
1,568,-1.8,92.893,-46.2,1.27,5099.1,1007,1,0,38
0,345,1.1,93.994,-36.4,4.859,5191.0,1000,0,0,40
0,359,1.4,93.918,-42.7,4.955,5228.1,1000,2,0,52
1,262,-1.8,92.893,-46.2,1.327,5099.1,1001,0,0,39
1,84,-0.1,93.2,-42.0,4.12,5195.8,1000,0,0,35
0,379,1.1,93.994,-36.4,4.864,5191.0,1016,1,0,65
0,112,1.1,93.994,-36.4,4.858,5191.0,1006,2,0,59
1,175,-1.8,92.843,-50.0,1.811,5099.1,1004,1,0,34
0,110,1.1,93.994,-36.4,4.857,5191.0,1000,0,0,65
1,187,1.4,93.918,-42.7,4.963,5228.1,1000,2,0,46
0,159,-0.1,93.2,-42.0,4.076,5195.8,1001,0,0,44
1,240,1.4,93.918,-42.7,4.962,5228.1,1004,1,0,65
0,110,1.1,93.994,-36.4,4.857,5191.0,1001,1,0,47
0,385,1.1,93.994,-36.4,4.859,5191.0,1006,0,0,38
0,128,1.4,94.465,-41.8,4.866,5228.1,1001,2,0,36
1,143,-2.9,92.963,-40.8,1.281,5076.2,1001,0,0,35
1,1210,-0.1,93.2,-42.0,4.191,5195.8,1002,1,2,60
0,71,1.1,93.994,-36.4,4.858,5191.0,1000,0,0,38
1,165,1.4,93.918,-42.7,4.963,5228.1,1001,1,0,28
1,212,-1.8,92.893,-46.2,1.25,5099.1,1002,0,2,40
0,122,1.1,93.994,-36.4,4.86,5191.0,1000,0,0,37
0,350,1.4,93.918,-42.7,4.963,5228.1,1001,0,0,30
1,127,-1.8,92.893,-46.2,1.291,5099.1,14,1,3,35
0,411,-2.9,92.201,-31.4,0.884,5076.2,1000,1,0,78
